data;turno;hora;seq;operacao;produto;bico;quantidade;deposito;pessoa;documento;tipo_doc;data_doc;tributacao;preco_unit;valor;vendedor;abastecimento;hora_abastec;usuario;estacao;empresa;mlid;grid;conta;nr_item;produto_kit;produto_kit_id;encerrante;valor_desconto;preco_unit_orig;orcamento_produto;ponto;cupom_produto;medicao_sugerida;comanda;comanda_produto;departamento;mesa_produto;tipo_desconto;obs;preco_unit_venda;motivo_inventario;abastecimento_manual;preco_unit_base;preco_unit_prazo;preco_unit_bico;dia_fiscal;cst_pis;cst_cofins;natureza_receita;preco_unit_fiscal;numero_pedido;numero_item_pedido;relevante
15/11/2012;2;15/11/2012 20:59;624;V;157275;NULL;2;534526;NULL;672499;NULL;15/11/2012;60;1.25;2.5;NULL;NULL;NULL;IRANY;CAIXACONVENIENC.GRUPO;56730;42952339044;42952339065;1.1.2.05;NULL;NULL;NULL;NULL;0;1.25;NULL;NULL;42952339059;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.25;NULL;NULL;1.25;0;0;15/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
15/11/2012;2;15/11/2012 22:03;724;V;532149;25;10.418;532152;NULL;646187;NULL;15/11/2012;60;1.89;19.69;NULL;269913;15/02/2012 21:14;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952339777;42952339846;1.1.2.13;NULL;NULL;NULL;400357.98;0;1.89;NULL;NULL;42952339786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;15/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
15/11/2012;2;15/11/2012 22:03;750;V;10334;17;0.349;532058;NULL;646187;NULL;15/11/2012;60;2.87;1;667274;269889;15/11/2012 20:58;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952339777;42952339872;1.1.2.13;NULL;NULL;NULL;422131.68;0;2.87;NULL;NULL;42952339810;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;15/11/2012;4;4;51;NULL;NULL;NULL;NULL
15/11/2012;2;15/11/2012 22:03;754;V;10158;10;6.969;532054;NULL;646187;NULL;15/11/2012;60;2.87;20;1279287;269887;15/11/2012 20:57;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952339777;42952339876;1.1.2.13;NULL;NULL;NULL;263866.58;0;2.87;NULL;NULL;42952339814;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;15/11/2012;4;4;51;NULL;NULL;NULL;NULL
15/11/2012;2;15/11/2012 22:03;776;V;10158;13;2.021;532055;NULL;646187;NULL;15/11/2012;60;2.87;5.8;219002;269955;15/11/2012 21:41;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952339777;42952339898;1.1.2.13;NULL;NULL;NULL;243874.99;0;2.87;NULL;NULL;42952339836;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;15/11/2012;4;4;51;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 06:42;8;V;17179869408;NULL;1;534526;NULL;672536;ECF;16/11/2012;60;1.5;1.5;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952340284;42952340291;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42952340286;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 07:49;59;V;10333;3;16.95;532080;NULL;742193;ECF;16/11/2012;60;1.77;30;NULL;270052;16/11/2012 07:42;BRUNOR;CAIXA_GNV.STAELISA;56730;42952340904;42952340910;1.1.2.04;NULL;NULL;NULL;601470.91;0;1.77;NULL;NULL;42952340908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 12:09;306;V;17179869363;NULL;2;534526;NULL;672585;ECF;16/11/2012;60;6;12;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952344323;42952344380;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952344368;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;16/11/2012;4;4;658;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 12:41;326;V;532149;28;15.572;532153;NULL;742298;ECF;16/11/2012;60;1.89;29.43;NULL;270401;16/02/2012 12:06;RONALDO;CAIXA_GNV.STAELISA;56730;42952344636;42952344660;1.1.2.04;NULL;NULL;NULL;478702.66;0;1.89;NULL;NULL;42952344645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 14:35;466;V;532149;25;3.81;532152;NULL;742346;ECF;16/11/2012;60;1.89;7.2;NULL;270571;16/02/2012 14:09;RONALDO;CAIXA_GNV.STAELISA;56730;42952346333;42952346345;1.1.2.04;NULL;NULL;NULL;400509.45;0;1.89;NULL;NULL;42952346337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 16:53;424;V;10333;9;16.95;532080;NULL;742405;ECF;16/11/2012;60;1.77;30;219002;270829;16/11/2012 16:44;HELIO;CAIXA_GNV.STAELISA;56730;42952348789;42952348793;1.1.2.04;NULL;NULL;NULL;603370.41;0;1.77;NULL;NULL;42952348791;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 17:13;490;V;10158;4;1.021;532054;NULL;646776;ECF;16/11/2012;60;2.87;2.93;NULL;270771;16/11/2012 16:12;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952349118;42952349145;1.1.2.03;NULL;NULL;NULL;478011.16;0;2.87;NULL;NULL;42952349132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;16/11/2012;4;4;51;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 18:05;653;V;10333;6;28.249;532080;NULL;646828;ECF;16/11/2012;60;1.77;50;NULL;270966;16/11/2012 18:03;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952350095;42952350100;1.1.2.03;NULL;NULL;NULL;612481.73;0;1.77;NULL;NULL;42952350098;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 20:24;847;V;17179869408;NULL;1;534526;NULL;672754;ECF;16/11/2012;60;1.5;1.5;NULL;NULL;NULL;CRISTIANE;CAIXACONVENIENC.GRUPO;56730;42952351729;42952351784;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42952351780;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;3;16/11/2012 20:21;69;V;10158;13;19.161;532055;NULL;646915;ECF;16/11/2012;60;2.87;54.99;1279287;271160;16/11/2012 20:18;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952351896;42952351900;1.1.2.03;NULL;NULL;NULL;244368.64;0;2.87;NULL;NULL;42952351898;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;16/11/2012;4;4;51;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 20:59;904;V;156815;NULL;1;534526;NULL;672778;ECF;16/11/2012;60;4.5;4.5;NULL;NULL;NULL;CRISTIANE;CAIXACONVENIENC.GRUPO;56730;42952352424;42952352451;1.1.2.05;NULL;NULL;NULL;NULL;0;4.5;NULL;NULL;42952352426;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.5;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 22:37;1039;V;532149;25;8.958;532152;NULL;742504;ECF;16/11/2012;60;1.89;16.93;NULL;271251;16/02/2012 21:42;FABIANO;CAIXA_GNV.STAELISA;56730;42952353602;42952353620;1.1.2.04;NULL;NULL;NULL;400624.1;0;1.89;NULL;NULL;42952353607;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;16/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 23:22;1107;V;17179869783;NULL;1;534526;NULL;672862;ECF;16/11/2012;60;2.3;2.3;NULL;NULL;NULL;CRISTIANE;CAIXACONVENIENC.GRUPO;56730;42952354061;42952354065;1.1.2.05;NULL;NULL;NULL;NULL;0;2.3;NULL;NULL;42952354063;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.3;NULL;NULL;2.3;0;0;16/11/2012;4;4;530;NULL;NULL;NULL;NULL
16/11/2012;2;16/11/2012 23:36;1129;V;10334;8;13.931;532058;NULL;742514;ECF;16/11/2012;60;2.87;39.98;1660381;271374;16/11/2012 23:29;FABIANO;CAIXA_GNV.STAELISA;56730;42952354253;42952354285;1.1.2.04;NULL;NULL;NULL;434676.97;0;2.87;NULL;NULL;42952354283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;17/11/2012;4;4;51;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 07:48;94;V;532149;27;5.381;532153;NULL;742542;ECF;17/11/2012;60;1.89;10.17;NULL;271458;17/02/2012 07:45;BRUNOR;CAIXA_GNV.STAELISA;56730;42952355195;42952355199;1.1.2.04;NULL;NULL;NULL;243257.55;0;1.89;NULL;NULL;42952355197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 08:25;161;V;137651;NULL;1;534526;NULL;672896;ECF;17/11/2012;60;1.5;1.5;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952355530;42952355544;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42952355539;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;17/11/2012;4;4;663;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 09:34;315;V;10333;24;11.3;532093;NULL;647084;ECF;17/11/2012;60;1.77;20;1978886;271580;17/11/2012 09:33;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952356494;42952356499;1.1.2.03;NULL;NULL;NULL;574688.43;0;1.77;NULL;NULL;42952356497;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 10:01;355;V;156844;NULL;1;534526;NULL;672925;ECF;17/11/2012;60;8;8;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952356668;42952356731;1.1.2.05;NULL;NULL;NULL;NULL;0;8;NULL;NULL;42952356716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;NULL;NULL;8;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 10:24;415;V;42949771348;NULL;4;534526;NULL;672934;ECF;17/11/2012;60;2.5;10;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952357021;42952357108;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42952357105;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 08:47;881;V;10334;14;4.53;532058;NULL;646286;ECF;16/11/2012;60;2.87;13;NULL;270127;16/11/2012 08:44;JUCINEY;USUARIO-PC.WORKGROUP;56730;42952341735;42952341746;1.1.2.03;NULL;NULL;NULL;459878.94;0;2.87;NULL;NULL;42952341737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;16/11/2012;4;4;51;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 09:08;901;V;10333;18;2.825;532093;NULL;646308;ECF;16/11/2012;60;1.77;5;218950;270161;16/11/2012 09:06;JUCINEY;USUARIO-PC.WORKGROUP;56730;42952342000;42952342006;1.1.2.03;NULL;NULL;NULL;606585.75;0;1.77;NULL;NULL;42952342003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 10:07;954;V;10333;15;20.226;532093;349855;646364;ECF;16/11/2012;60;1.77;35.8;219025;270254;16/11/2012 10:05;JUCINEY;USUARIO-PC.WORKGROUP;56730;42952342941;42952342950;1.1.2.03;NULL;NULL;NULL;622098.24;0;1.77;NULL;NULL;42952342943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 10:17;965;V;10333;18;46.893;532093;262748;646376;ECF;16/11/2012;60;1.77;83;218975;270043;16/11/2012 07:37;JUCINEY;USUARIO-PC.WORKGROUP;56730;42952343096;42952343104;1.1.2.03;NULL;NULL;NULL;606412.3;0;1.77;NULL;NULL;42952343098;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;16/11/2012;4;4;61;NULL;NULL;NULL;NULL
16/11/2012;1;16/11/2012 11:29;1034;V;10158;4;11.499;532054;256263;646459;ECF;16/11/2012;60;2.87;33;NULL;270365;16/11/2012 11:28;JUCINEY;USUARIO-PC.WORKGROUP;56730;42952344056;42952344064;1.1.2.03;NULL;NULL;NULL;477847.96;0;2.87;NULL;NULL;42952344058;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;16/11/2012;4;4;51;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 11:01;539;V;10333;3;28.249;532080;NULL;742600;ECF;17/11/2012;60;1.77;50;NULL;271701;17/11/2012 10:53;CLOVES;CAIXA_GNV.STAELISA;56730;42952357806;42952357870;1.1.2.04;NULL;NULL;NULL;603134.7;0;1.77;NULL;NULL;42952357820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 11:33;612;V;10333;12;11.3;532080;NULL;647190;ECF;17/11/2012;60;1.77;20;218975;271747;17/11/2012 11:23;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952358342;42952358357;1.1.2.03;NULL;NULL;NULL;730605.99;0;1.77;NULL;NULL;42952358347;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 12:15;697;V;161412;NULL;2;534526;NULL;672977;ECF;17/11/2012;60;2.5;5;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952358915;42952358939;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42952358936;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;17/11/2012;4;4;658;NULL;NULL;NULL;NULL
17/11/2012;1;17/11/2012 13:08;767;V;17179869341;NULL;1;534526;NULL;672996;ECF;17/11/2012;60;6;6;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952359708;42952359739;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952359734;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;17/11/2012;4;4;658;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 16:02;278;V;532149;27;10.032;532153;NULL;742689;NULL;17/11/2012;60;1.89;18.96;NULL;272085;17/02/2012 15:57;HELIO;CAIXA_GNV.STAELISA;56730;42952362136;42952362142;1.1.2.04;NULL;NULL;NULL;243492.11;0;1.89;NULL;NULL;42952362139;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 16:10;283;V;151117;NULL;15;534526;NULL;673075;ECF;17/11/2012;60;5.75;86.25;NULL;NULL;NULL;REGIANE;CAIXACONVENIENC.GRUPO;56730;42952362133;42952362169;1.1.2.05;NULL;NULL;NULL;NULL;0;5.75;NULL;NULL;42952362135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.75;NULL;NULL;5.75;0;0;17/11/2012;5;5;289;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 16:25;321;V;10333;24;16.95;532093;NULL;647406;ECF;17/11/2012;60;1.77;30;219034;272114;17/11/2012 16:19;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952362462;42952362466;1.1.2.03;NULL;NULL;NULL;575292.82;0;1.77;NULL;NULL;42952362464;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 16:32;327;V;532149;27;13.571;532153;NULL;742696;ECF;17/11/2012;60;1.89;25.64;NULL;272122;17/02/2012 16:30;HELIO;CAIXA_GNV.STAELISA;56730;42952362504;42952362511;1.1.2.04;NULL;NULL;NULL;243520.92;0;1.89;NULL;NULL;42952362508;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 17:20;441;V;10158;16;6.969;532055;NULL;647446;ECF;17/11/2012;60;2.87;20;219034;272186;17/11/2012 17:19;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952363202;42952363206;1.1.2.03;NULL;NULL;NULL;222400.81;0;2.87;NULL;NULL;42952363204;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;17/11/2012;4;4;51;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 17:50;486;V;10333;24;5.65;532093;NULL;647463;ECF;17/11/2012;60;1.77;10;219002;272212;17/11/2012 17:49;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952363476;42952363480;1.1.2.03;NULL;NULL;NULL;575535.72;0;1.77;NULL;NULL;42952363478;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 19:21;563;V;139653;NULL;2;534526;NULL;673137;ECF;17/11/2012;60;3.5;7;NULL;NULL;NULL;CRISTIANE;CAIXACONVENIENC.GRUPO;56730;42952364213;42952364230;1.1.2.05;NULL;NULL;NULL;NULL;0;3.5;NULL;NULL;42952364228;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.5;0;0;17/11/2012;4;4;663;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 19:25;571;V;532149;28;13.18;532153;NULL;742738;ECF;17/11/2012;60;1.89;24.91;NULL;272288;17/02/2012 19:18;HELIO;CAIXA_GNV.STAELISA;56730;42952364288;42952364303;1.1.2.04;NULL;NULL;NULL;479631.31;0;1.89;NULL;NULL;42952364292;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;17/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 20:04;601;V;10158;1;6.272;532054;NULL;742752;ECF;17/11/2012;60;2.87;18;NULL;272323;17/11/2012 19:47;HELIO;CAIXA_GNV.STAELISA;56730;42952364758;42952364779;1.1.2.04;NULL;NULL;NULL;485900.1;0;2.87;NULL;NULL;42952364765;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;17/11/2012;4;4;51;NULL;NULL;NULL;NULL
17/11/2012;3;17/11/2012 22:06;171;V;10333;12;5.662;532080;NULL;647572;NULL;17/11/2012;60;1.77;10.02;219070;272460;17/11/2012 21:50;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952366017;42952366047;1.1.2.03;NULL;NULL;NULL;731400.06;0;1.77;NULL;NULL;42952366037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;17/11/2012;4;4;61;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 22:43;796;V;8590524726;NULL;1;534526;NULL;673223;ECF;17/11/2012;60;4.2;4.2;NULL;NULL;NULL;CRISTIANE;CAIXACONVENIENC.GRUPO;56730;42952366303;42952366322;1.1.2.05;NULL;NULL;NULL;NULL;0;4.2;NULL;NULL;42952366314;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.2;NULL;NULL;4.2;0;0;17/11/2012;4;4;628;NULL;NULL;NULL;NULL
17/11/2012;2;17/11/2012 23:41;850;V;4295603334;2;19.612;532057;NULL;742790;NULL;17/11/2012;60;2.55;50.01;NULL;272555;17/11/2012 23:34;HELIO;CAIXA_GNV.STAELISA;56730;42952366775;42952366784;1.1.2.04;NULL;NULL;NULL;158941.93;0;2.55;NULL;NULL;42952366777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.55;NULL;NULL;0;0;0;17/11/2012;4;4;52;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 09:11;164;C;1086148;;0.08;534526;NULL;;;NULL;;3.25;0.26;NULL;NULL;NULL;REGIANE;CAIXACONVENIENC.GRUPO;56730;42952367940;42952367943;1.1.2.05;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 10:38;307;V;156242;NULL;1;534526;NULL;673302;ECF;18/11/2012;60;4.5;4.5;NULL;NULL;NULL;REGIANE;CAIXACONVENIENC.GRUPO;56730;42952368751;42952368759;1.1.2.05;NULL;NULL;NULL;NULL;0;4.5;NULL;NULL;42952368754;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.5;0;0;18/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 10:50;350;V;10333;12;11.3;532080;NULL;647716;ECF;18/11/2012;60;1.77;20;1978886;272710;18/11/2012 10:20;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952368991;42952369002;1.1.2.13;NULL;NULL;NULL;731690.57;0;1.77;NULL;NULL;42952368998;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;18/11/2012;4;4;61;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 10:55;371;V;10334;11;1.743;532058;NULL;647722;ECF;18/11/2012;60;2.87;5;1978886;272716;18/11/2012 10:32;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952369082;42952369101;1.1.2.13;NULL;NULL;NULL;486053.22;0;2.87;NULL;NULL;42952369095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;18/11/2012;4;4;51;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 12:38;517;V;17179869363;NULL;1;534526;NULL;673364;ECF;18/11/2012;60;6;6;NULL;NULL;NULL;REGIANE;CAIXACONVENIENC.GRUPO;56730;42952369988;42952370015;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952370010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;18/11/2012;4;4;658;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 12:36;551;V;532149;25;11.043;532152;NULL;647777;ECF;18/11/2012;60;1.89;20.87;NULL;272782;18/02/2012 11:47;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952370120;42952370147;1.1.2.13;NULL;NULL;NULL;401044.11;0;1.89;NULL;NULL;42952370132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;18/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
18/11/2012;1;18/11/2012 12:59;626;V;10158;13;5.21;532055;NULL;647802;ECF;18/11/2012;60;2.87;14.95;667274;272872;18/11/2012 12:50;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952370504;42952370532;1.1.2.13;NULL;NULL;NULL;244858.25;0;2.87;NULL;NULL;42952370508;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;18/11/2012;4;4;51;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 15:56;160;V;532149;28;7.228;532153;NULL;647884;NULL;18/11/2012;60;1.89;13.66;NULL;272990;18/02/2012 15:55;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952371955;42952371963;1.1.2.13;NULL;NULL;NULL;480016.7;0;1.89;NULL;NULL;42952371957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;18/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 19:25;453;V;17179876382;NULL;1;534526;NULL;673487;NULL;18/11/2012;0;6;6;NULL;NULL;NULL;IRANY;CAIXACONVENIENC.GRUPO;56730;42952373504;42952373508;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952373506;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;18/11/2012;4;4;658;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 20:16;549;V;10333;21;1.351;532093;NULL;648010;ECF;18/11/2012;60;1.77;2.39;218967;273204;18/11/2012 20:10;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952374084;42952374096;1.1.2.13;NULL;NULL;NULL;489983.46;0;1.77;NULL;NULL;42952374087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.77;NULL;NULL;0;0;0;18/11/2012;4;4;61;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 20:29;571;V;532149;25;16.159;532152;NULL;648021;NULL;18/11/2012;60;1.89;30.54;NULL;273182;18/02/2012 19:58;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952374224;42952374268;1.1.2.13;NULL;NULL;NULL;401147.23;0;1.89;NULL;NULL;42952374231;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;18/11/2012;1;1;NULL;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 20:41;596;V;17179869352;NULL;1;534526;NULL;673522;NULL;18/11/2012;60;5.75;5.75;NULL;NULL;NULL;IRANY;CAIXACONVENIENC.GRUPO;56730;42952374305;42952374318;1.1.2.05;NULL;NULL;NULL;NULL;0;5.75;NULL;NULL;42952374308;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.75;NULL;NULL;5.75;0;0;18/11/2012;4;4;658;NULL;NULL;NULL;NULL
18/11/2012;2;18/11/2012 20:55;652;V;10334;17;3.485;532058;NULL;648038;NULL;18/11/2012;60;2.87;10;483175;273240;18/11/2012 20:44;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952374565;42952374599;1.1.2.13;NULL;NULL;NULL;424355.07;0;2.87;NULL;NULL;42952374584;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.87;NULL;NULL;0;0;0;18/11/2012;4;4;51;NULL;NULL;NULL;NULL
